사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023022100100342,2023년 2월 21일 16시,화요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,30세,경상
2023022100100373,2023년 2월 21일 17시,화요일,대전광역시 동구 용운동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,76세,상해없음,승합,남,58세,상해없음
2023022100100416,2023년 2월 21일 18시,화요일,대전광역시 유성구 장대동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,승용,남,39세,경상
2023022100100469,2023년 2월 21일 20시,화요일,대전광역시 서구 탄방동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,54세,상해없음,승용,여,45세,중상
2023022100100470,2023년 2월 21일 20시,화요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,61세,경상
2023022200100014,2023년 2월 22일 02시,수요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,50세,기타불명,보행자,여,53세,중상
2023022200100037,2023년 2월 22일 05시,수요일,대전광역시 유성구 대정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,화물,남,50세,상해없음,승용,남,49세,경상
2023022200100079,2023년 2월 22일 08시,수요일,대전광역시 동구 신상동,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,47세,상해없음,화물,남,71세,상해없음
2023022200100095,2023년 2월 22일 08시,수요일,대전광역시 유성구 지족동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,승용,남,32세,경상
2023022200100121,2023년 2월 22일 09시,수요일,대전광역시 중구 산성동,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,자전거,여,80세,부상신고,화물,남,52세,상해없음
2023022200100122,2023년 2월 22일 09시,수요일,대전광역시 대덕구 법동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,자전거,남,66세,중상
2023022200100123,2023년 2월 22일 09시,수요일,대전광역시 서구 갈마동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,38세,경상
2023022200100195,2023년 2월 22일 11시,수요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,승합,남,62세,경상
2023022200100218,2023년 2월 22일 12시,수요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,승용,남,28세,경상
2023022200100219,2023년 2월 22일 12시,수요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,승용,남,51세,경상
2023022200100220,2023년 2월 22일 12시,수요일,대전광역시 유성구 구암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,기타불명,승용,남,55세,경상
2023022200100273,2023년 2월 22일 14시,수요일,대전광역시 중구 문화동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,승합,남,34세,경상
2023022200100274,2023년 2월 22일 14시,수요일,대전광역시 대덕구 중리동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,66세,상해없음,승용,남,33세,경상
2023022200100275,2023년 2월 22일 14시,수요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승합,남,55세,상해없음
2023022200100303,2023년 2월 22일 15시,수요일,대전광역시 서구 복수동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,여,57세,경상
2023022200100364,2023년 2월 22일 17시,수요일,대전광역시 대덕구 중리동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,32세,상해없음,승용,남,50세,경상
2023022200100365,2023년 2월 22일 17시,수요일,대전광역시 유성구 교촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,72세,상해없음,자전거,여,70세,경상
2023022200100404,2023년 2월 22일 18시,수요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,49세,상해없음,자전거,남,52세,경상
2023022200100405,2023년 2월 22일 18시,수요일,대전광역시 유성구 구암동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,81세 이상,상해없음,보행자,여,45세,경상
2023022200100438,2023년 2월 22일 19시,수요일,대전광역시 유성구 구암동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,승용,남,35세,경상
2023022200100476,2023년 2월 22일 21시,수요일,대전광역시 서구 도안동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,여,58세,경상
2023022200100477,2023년 2월 22일 21시,수요일,대전광역시 유성구 노은동,중상사고,0,1,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,41세,경상,승용,남,27세,중상
2023022200100496,2023년 2월 22일 22시,수요일,대전광역시 서구 도안동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,20세 이하,상해없음,승용,남,29세,경상
2023022300100011,2023년 2월 23일 00시,목요일,대전광역시 동구 가양동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,26세,중상
2023022300100073,2023년 2월 23일 07시,목요일,대전광역시 중구 산성동,중상사고,0,1,0,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,승용,여,29세,중상
2023022300100102,2023년 2월 23일 08시,목요일,대전광역시 중구 산성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,자전거,남,80세,경상
2023022300100103,2023년 2월 23일 08시,목요일,대전광역시 유성구 구암동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승합,남,48세,기타불명,승용,남,40세,경상
2023022300100137,2023년 2월 23일 09시,목요일,대전광역시 유성구 노은동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,79세,기타불명,승용,남,25세,중상
2023022300100156,2023년 2월 23일 10시,목요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,81세 이상,상해없음,보행자,남,29세,경상
2023022300100231,2023년 2월 23일 13시,목요일,대전광역시 대덕구 법동,중상사고,0,1,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,47세,중상,이륜,남,27세,경상
2023022300100263,2023년 2월 23일 14시,목요일,대전광역시 서구 괴정동,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,이륜,남,27세,부상신고
2023022300100296,2023년 2월 23일 15시,목요일,대전광역시 중구 태평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,기타불명,승용,남,71세,경상
2023022300100297,2023년 2월 23일 15시,목요일,대전광역시 서구 도안동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,55세,상해없음,승합,남,53세,경상
2023022300100298,2023년 2월 23일 15시,목요일,대전광역시 서구 탄방동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,기타불명,,,,
2023022300100341,2023년 2월 23일 17시,목요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,기타 - 기타,승용,여,63세,기타불명,승용,남,65세,상해없음
2023022300100394,2023년 2월 23일 18시,목요일,대전광역시 대덕구 법동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,이륜,남,31세,경상
2023022300100441,2023년 2월 23일 20시,목요일,대전광역시 서구 내동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,남,42세,경상
2023022300100457,2023년 2월 23일 21시,목요일,대전광역시 유성구 봉명동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,22세,상해없음,승용,남,43세,경상
2023022400100007,2023년 2월 24일 00시,금요일,대전광역시 서구 도안동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,승용,남,26세,경상
2023022400100008,2023년 2월 24일 00시,금요일,대전광역시 대덕구 오정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,62세,상해없음,승용,남,28세,경상
2023022400100140,2023년 2월 24일 09시,금요일,대전광역시 유성구 궁동,부상신고사고,0,0,0,3,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,66세,부상신고,승합,남,55세,상해없음
2023022400100168,2023년 2월 24일 10시,금요일,대전광역시 유성구 봉명동,경상사고,0,0,1,0,차대차 - 정면충돌,기타,건조,맑음,단일로 - 기타,화물,남,39세,상해없음,이륜,남,41세,경상
2023022400100289,2023년 2월 24일 14시,금요일,대전광역시 대덕구 비래동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,81세 이상,상해없음,이륜,남,36세,경상
2023022400100398,2023년 2월 24일 17시,금요일,대전광역시 중구 유천동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),여,26세,기타불명,보행자,여,53세,경상
2023022400100435,2023년 2월 24일 18시,금요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,이륜,남,22세,경상
2023022400100506,2023년 2월 24일 20시,금요일,대전광역시 중구 유천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,남,23세,경상
2023022400100507,2023년 2월 24일 20시,금요일,대전광역시 서구 도안동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,34세,기타불명,승용,여,54세,경상
2023022400100529,2023년 2월 24일 21시,금요일,대전광역시 유성구 교촌동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,여,61세,상해없음,승용,여,45세,경상
2023022400100553,2023년 2월 24일 22시,금요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,승용,여,54세,경상
2023022400100580,2023년 2월 24일 23시,금요일,대전광역시 유성구 원신흥동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,27세,경상
2023022500100011,2023년 2월 25일 00시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 고가도로위,승용,남,20세 이하,상해없음,승용,남,49세,경상
2023022500100012,2023년 2월 25일 00시,토요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,기타불명,승용,남,59세,경상
2023022500100188,2023년 2월 25일 11시,토요일,대전광역시 대덕구 오정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,이륜,남,31세,경상
2023022500100189,2023년 2월 25일 11시,토요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,73세,상해없음,보행자,여,30세,경상
2023022500100190,2023년 2월 25일 11시,토요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,남,70세,경상
2023022500100191,2023년 2월 25일 11시,토요일,대전광역시 유성구 구암동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,승용,여,49세,경상
